order_id,customer_id,product_id,quantity,unit_price,order_date,delivery_status,payment_method,region_x,discount_applied,product_name,category,launch_date,base_price,supplier_code,email,signup_date,gender,region_y,loyalty_tier,revenue,order_week,price_band,days_to_order,email_domain,is_late
O603365,C00274,P0005,3,41.27,2025-06-03,Delayed,Bank Transfer,Central,0.15,Personal Care Product 1,Personal Care,2024-10-20,31.1,S559,cherylfowler@wilcox-robertson.com,2024-12-08,Female,South,Gold,105.2385,23,High,226.0,wilcox-robertson.com,True
O416795,C00500,P0010,4,34.69,2025-06-04,Delayed,Bank Transfer,Central,0.15,Cleaning Product 70,Cleaning,2024-08-14,17.72,S321,jasonjohnson@jackson.com,2024-11-28,Male,North,Gold,117.94599999999998,23,High,294.0,jackson.com,True
O688967,C00297,P0021,1,9.13,2025-06-22,Delivered,Credit Card,North,0.0,Kitchen Product 70,Kitchen,2024-09-28,20.23,S643,trussell@yahoo.com,2024-09-15,Other,South,Silver,9.13,25,Low,267.0,yahoo.com,False
O143881,C00024,P0012,1,21.14,2025-06-22,Delivered,Paypal,East,0.1,Cleaning Product 29,Cleaning,2025-04-19,14.67,S481,maguirre@davis.com,2024-12-17,Female,West,Silver,19.026,25,Medium,64.0,davis.com,False
O630140,C00231,P0001,2,16.58,2025-06-22,Delivered,Paypal,South,0.2,Storage Product 39,Storage,2025-03-11,15.88,S339,jonesraymond@higgins.org,2024-08-03,Male,Central,Silver,26.528,25,Medium,103.0,higgins.org,False
O482395,C00149,P0030,4,14.72,2025-06-22,Delayed,Credit Card,Central,0.0,Cleaning Product 72,Cleaning,2025-04-04,9.77,S455,antonio53@yahoo.com,2024-12-25,Male,East,Gold,58.88,25,Low,79.0,yahoo.com,True
O366613,C00403,P0004,5,16.74,2025-06-02,Delayed,Credit Card,South,0.0,Kitchen Product 82,Kitchen,2025-04-19,9.13,S589,pwalker@moon-flores.com,2025-02-12,Female,East,Silver,83.69999999999999,23,Medium,44.0,moon-flores.com,True
O690422,C00070,P0012,5,14.09,2025-06-03,Delivered,Bank Transfer,Central,0.2,Cleaning Product 29,Cleaning,2025-04-19,14.67,S481,wwoods@molina-castaneda.biz,2025-01-31,Male,Central,Gold,56.36000000000001,23,Low,45.0,molina-castaneda.biz,False
O970231,C00471,P0018,3,16.7,2025-06-21,Delayed,Bank Transfer,West,0.1,Storage Product 37,Storage,2024-07-18,6.08,S767,,,,,,45.089999999999996,25,Medium,338.0,unknown.com,True
O857081,C00414,P0017,2,17.71,2025-06-21,Delivered,Paypal,South,0.15,Personal Care Product 11,Personal Care,2024-12-16,16.46,S594,charlesharris@hotmail.com,2024-08-17,Male,South,Gold,30.107,25,Medium,187.0,hotmail.com,False
O514759,C00459,P0011,4,26.76,2025-06-21,Delayed,Credit Card,North,0.05,Kitchen Product 53,Kitchen,2025-03-25,11.08,S645,renee11@yahoo.com,2025-02-07,Female,North,Gold,101.688,25,Medium,88.0,yahoo.com,True
O714434,C00400,P0004,5,36.41,2025-06-21,Cancelled,Bank Transfer,North,0.15,Kitchen Product 82,Kitchen,2025-04-19,9.13,S589,brian92@yahoo.com,2024-09-05,Male,Central,Gold,154.74249999999998,25,High,63.0,yahoo.com,False
O710538,C00429,P0019,5,49.83,2025-06-01,Delivered,Paypal,South,0.0,Kitchen Product 42,Kitchen,2024-07-17,30.3,S993,craigsandoval@ferguson-moody.com,2025-04-28,Female,Central,Bronze,249.14999999999998,22,High,319.0,ferguson-moody.com,False
O481013,C00062,P0008,5,21.1,2025-06-02,Delayed,Credit Card,North,0.0,Storage Product 47,Storage,2024-08-29,31.96,S788,gregoryrubio@hotmail.com,2025-01-02,Male,West,Gold,105.5,23,Medium,277.0,hotmail.com,True
O382459,C00002,P0017,3,32.93,2025-06-20,Delivered,Paypal,South,0.05,Personal Care Product 11,Personal Care,2024-12-16,16.46,S594,jpeterson@bernard.com,2024-08-11,Female,Central,Gold,93.85049999999998,25,High,186.0,bernard.com,False
O795160,C00007,P0030,3,43.43,2025-06-20,Delivered,Bank Transfer,Central,0.15,Cleaning Product 72,Cleaning,2025-04-04,9.77,S455,francisco53@hotmail.com,2024-10-17,Female,North,Gold,110.74649999999998,25,High,77.0,hotmail.com,False
O762898,C00450,P0013,1,49.96,2025-06-20,Cancelled,Credit Card,North,0.1,Cleaning Product 94,Cleaning,2025-06-17,36.52,S914,collinclark@hotmail.com,2024-10-27,Female,East,Gold,44.964,25,High,3.0,hotmail.com,False
O449098,C00271,P0018,2,40.1,2025-06-20,Delayed,Paypal,East,0.0,Storage Product 37,Storage,2024-07-18,6.08,S767,shawn88@yahoo.com,2025-06-16,Female,West,Silver,80.2,25,High,337.0,yahoo.com,True
O347460,C00378,P0001,3,15.2,2025-05-31,Delayed,Credit Card,West,0.15,Storage Product 39,Storage,2025-03-11,15.88,S339,nancymcdowell@gmail.com,2025-03-17,Male,South,Gold,38.75999999999999,22,Medium,81.0,gmail.com,True
O625278,C00154,P0009,2,49.79,2025-06-01,Delayed,Paypal,Central,0.0,Outdoors Product 13,Outdoors,2025-04-18,8.0,S695,danieldelacruz@gmail.com,2024-07-11,Other,East,Bronze,99.58,22,High,44.0,gmail.com,True
O997300,C00358,P0030,4,43.87,2025-06-19,Delivered,Credit Card,East,0.0,Cleaning Product 72,Cleaning,2025-04-04,9.77,S455,nathanielthomas@barnes-taylor.biz,2024-12-17,Female,West,Gold,175.48,25,High,76.0,barnes-taylor.biz,False
O707997,C00148,P0019,1,45.12,2025-06-19,Delayed,Paypal,West,0.0,Kitchen Product 42,Kitchen,2024-07-17,30.3,S993,,2025-03-02,Male,West,Gold,45.12,25,High,337.0,unknown.com,True
O134437,C00269,P0013,4,10.35,2025-06-19,Delayed,Credit Card,South,0.05,Cleaning Product 94,Cleaning,2025-06-17,36.52,S914,robertmonroe@osborn.info,2024-09-16,Male,Central,Gold,39.33,25,Low,2.0,osborn.info,True
O634530,C00253,P0020,4,11.19,2025-06-19,Cancelled,Bank Transfr,East,0.2,Cleaning Product 40,Cleaning,2024-08-11,30.27,S492,terickson@yahoo.com,2025-05-18,Male,East,Gold,35.808,25,Low,312.0,yahoo.com,False
O187433,C00170,P0018,1,14.18,2025-05-30,Delayed,Credit Card,Central,0.15,Storage Product 37,Storage,2024-07-18,6.08,S767,vbarnes@wood.com,2025-05-03,Male,West,Gold,12.052999999999999,22,Low,316.0,wood.com,True
O133653,C00474,P0019,1,27.26,2025-05-31,Delivered,Bank Transfer,East,0.0,Kitchen Product 42,Kitchen,2024-07-17,30.3,S993,frank41@yahoo.com,2024-07-16,Female,East,Bronze,27.26,22,Medium,318.0,yahoo.com,False
O476260,C00478,P0009,4,26.38,2025-06-18,Cancelled,Bank Transfer,Central,0.05,Outdoors Product 13,Outdoors,2025-04-18,8.0,S695,stephen37@yahoo.com,2025-03-25,Female,South,Gold,100.24399999999999,25,Medium,61.0,yahoo.com,False
O179117,C00155,P0014,2,45.09,2025-06-18,Delivered,Credit Card,Central,0.15,Outdoors Product 91,Outdoors,2025-02-02,13.22,S876,briannasmith@yahoo.com,2024-07-26,Male,South,Gold,76.653,25,High,136.0,yahoo.com,False
O393671,C00497,P0022,5,44.27,2025-06-18,Delivered,Credit Card,East,0.0,Cleaning Product 86,Cleaning,2024-10-04,19.77,S924,cameronwilliams@yahoo.com,2024-12-30,,West,Gold,221.35000000000002,25,High,257.0,yahoo.com,False
O999514,C00282,P0001,5,24.84,2025-06-18,Delayed,Paypal,Central,0.05,Storage Product 39,Storage,2025-03-11,15.88,S339,frazierjennifer@yahoo.com,2024-08-10,Male,West,Bronze,117.99,25,Medium,99.0,yahoo.com,True
O974337,C00131,P0026,4,46.0,2025-05-29,Delivered,Credit Card,North,0.0,Storage Product 50,Storage,2025-02-08,27.06,S952,gregorylynch@harvey-allen.org,2024-08-30,Male,Central,Gold,184.0,22,High,110.0,harvey-allen.org,False
O726353,C00062,P0006,5,49.99,2025-05-30,Delivered,Bank Transfer,South,0.15,Cleaning Product 16,Cleaning,2024-10-09,36.06,S980,gregoryrubio@hotmail.com,2025-01-02,Male,West,Gold,212.4575,22,High,233.0,hotmail.com,False
O245071,C00038,P0022,5,46.78,2025-06-17,Delayed,Credit Card,Central,0.1,Cleaning Product 86,Cleaning,2024-10-04,19.77,S924,tbass@carr-archer.net,2024-07-09,Female,East,Gold,210.51000000000002,25,High,256.0,carr-archer.net,True
O826271,C00156,P0004,5,11.57,2025-06-17,Cancelled,Bank Transfer,North,0.0,Kitchen Product 82,Kitchen,2025-04-19,9.13,S589,vfox@alvarez.net,2025-02-21,Female,South,Bronze,57.85,25,Low,59.0,alvarez.net,False
O928814,C00189,P0029,4,36.08,2025-06-17,Delayed,Credit Card,Central,0.0,Cleaning Product 69,Cleaning,2025-03-15,23.41,S424,benjaminzimmerman@warren-bishop.com,2024-11-27,Male,North,Bronze,144.32,25,High,94.0,warren-bishop.com,True
O765307,C00430,P0004,1,29.96,2025-06-17,Delivered,Paypal,South,0.15,Kitchen Product 82,Kitchen,2025-04-19,9.13,S589,lkelly@young.com,2025-06-25,Female,East,Gold,25.466,25,Medium,59.0,young.com,False
O436685,C00007,P0001,4,26.15,2025-05-28,Delivered,Credit Card,North,0.2,Storage Product 39,Storage,2025-03-11,15.88,S339,francisco53@hotmail.com,2024-10-17,Female,North,Gold,83.68,22,Medium,78.0,hotmail.com,False
O619895,C00060,P0028,4,43.69,2025-05-29,Delivered,Credit Card,East,0.0,Outdoors Product 53,Outdoors,2025-04-10,34.28,S587,dylanwilliams@carr-mack.info,2024-12-13,Male,West,Gold,174.76,22,High,49.0,carr-mack.info,False
O951103,C00199,P0026,5,39.56,2025-06-16,Delayed,Credit Card,East,0.0,Storage Product 50,Storage,2025-02-08,27.06,S952,ashaw@gmail.com,2025-05-19,Female,East,Gold,197.8,25,High,128.0,gmail.com,True
O348737,C00479,P0014,5,27.9,2025-06-16,Cancelled,Credit Card,North,0.15,Outdoors Product 91,Outdoors,2025-02-02,13.22,S876,smithyvonne@yahoo.com,2025-02-09,Male,South,Gold,118.575,25,Medium,134.0,yahoo.com,False
O674020,C00422,P0022,1,15.68,2025-06-16,Delivered,Credit Card,South,0.05,Cleaning Product 86,Cleaning,2024-10-04,19.77,S924,steinmaria@martinez-dunlap.com,2024-09-09,Other,North,Silver,14.895999999999999,25,Medium,255.0,martinez-dunlap.com,False
O133670,C00326,P0009,3,47.23,2025-06-16,Delayed,Paypal,North,0.05,Outdoors Product 13,Outdoors,2025-04-18,8.0,S695,rreynolds@hotmail.com,2025-03-19,Female,East,Gold,134.60549999999998,25,High,59.0,hotmail.com,True
O221217,C00315,P0007,2,18.54,2025-05-27,Delayed,Bank Transfer,South,0.2,Personal Care Product 64,Personal Care,2024-09-30,33.63,S379,morenojoshua@smith-li.biz,2025-05-15,Other,South,Gold,29.664,22,Medium,239.0,smith-li.biz,True
O693508,C00383,P0006,3,46.81,2025-05-28,Cancelled,Bank Transfer,West,0.0,Cleaning Product 16,Cleaning,2024-10-09,36.06,S980,patrickcross@garcia.com,2024-08-28,Female,North,Gold,140.43,22,High,231.0,garcia.com,False
O432153,C00480,P0020,3,45.72,2025-06-15,Delayed,Bank Transfer,West,0.2,Cleaning Product 40,Cleaning,2024-08-11,30.27,S492,gabrielle71@yahoo.com,2024-10-21,Other,Central,Silver,109.72800000000001,24,High,308.0,yahoo.com,True
O566835,C00194,P0029,5,21.91,2025-06-15,Delivered,Credit Card,East,0.1,Cleaning Product 69,Cleaning,2025-03-15,23.41,S424,andrew42@gmail.com,2024-11-15,Female,Central,Gold,98.595,24,Medium,92.0,gmail.com,False
O549087,C00004,P0030,5,20.29,2025-06-15,Delayed,Credit Card,South,0.1,Cleaning Product 72,Cleaning,2025-04-04,9.77,S455,yherrera@arnold.org,2025-06-14,Female,Central,Gold,91.30499999999999,24,Medium,72.0,arnold.org,True
O338820,C00031,P0021,4,25.06,2025-06-15,Delivered,Bank Transfer,North,0.0,Kitchen Product 70,Kitchen,2024-09-28,20.23,S643,smoore@gmail.com,2024-07-28,Female,Central,Gold,100.24,24,Medium,260.0,gmail.com,False
O923783,C00281,P0001,5,14.4,2025-05-26,Delivered,Bank Transfer,Central,0.15,Storage Product 39,Storage,2025-03-11,15.88,S339,poolerebecca@armstrong.com,2024-11-10,Other,East,Bronze,61.199999999999996,22,Low,76.0,armstrong.com,False
O211595,C00123,P0001,1,13.58,2025-05-27,Delayed,Bank Transfer,East,0.0,Storage Product 39,Storage,2025-03-11,15.88,S339,qhughes@hotmail.com,2024-09-03,Female,Central,Gold,13.58,22,Low,77.0,hotmail.com,True
O166772,C00137,P0025,5,25.17,2025-06-14,Delivered,Credit Card,Central,0.15,Cleaning Product 84,Cleaning,2024-07-16,15.24,S503,swall@lawson.com,2025-03-10,Female,North,Bronze,106.97250000000001,24,Medium,333.0,lawson.com,False
O965630,C00136,P0019,1,29.13,2025-06-14,Delivered,Paypal,West,0.2,Kitchen Product 42,Kitchen,2024-07-17,30.3,S993,spencedominique@yahoo.com,2024-07-09,Male,Central,Gold,23.304000000000002,24,Medium,332.0,yahoo.com,False
O908289,C00347,P0005,3,34.96,2025-06-14,Delayed,Bank Transfer,Central,0.1,Personal Care Product 1,Personal Care,2024-10-20,31.1,S559,dbrooks@chapman.com,2025-01-09,Male,East,Gold,94.392,24,High,237.0,chapman.com,True
O938724,C00234,P0013,5,31.09,2025-06-14,Delayed,Credit Card,North,0.0,Cleaning Product 94,Cleaning,2025-06-17,36.52,S914,marcusfletcher@meza-stone.com,2025-05-30,Other,Central,Gold,155.45,24,High,-3.0,meza-stone.com,True
O231263,C00190,P0006,1,44.37,2025-05-25,Delayed,Credit Card,West,0.05,Cleaning Product 16,Cleaning,2024-10-09,36.06,S980,vortiz@hotmail.com,2025-02-23,Male,Central,Gold,42.1515,21,High,228.0,hotmail.com,True
O382835,C00294,P0008,2,20.9,2025-05-26,Delivered,Credit Card,South,0.05,Storage Product 47,Storage,2024-08-29,31.96,S788,kevinthomas@hotmail.com,2025-01-24,Male,West,Gold,39.709999999999994,22,Medium,270.0,hotmail.com,False
O371333,C00212,P0028,4,37.07,2025-06-13,Cancelled,Credit Card,North,0.0,Outdoors Product 53,Outdoors,2025-04-10,34.28,S587,epollard@white.info,2024-07-20,Male,West,Gold,148.28,24,High,64.0,white.info,False
O388123,C00453,P0018,5,49.87,2025-06-13,Delayed,Bank Transfer,Central,0.0,Storage Product 37,Storage,2024-07-18,6.08,S767,scott43@elliott-hernandez.com,2024-08-08,Male,West,Silver,249.35,24,High,330.0,elliott-hernandez.com,True
O108133,C00037,P0019,3,35.11,2025-06-13,Delayed,Bank Transfer,East,0.0,Kitchen Product 42,Kitchen,2024-07-17,30.3,S993,williamanderson@ibarra-suarez.com,2024-10-24,Female,East,Gold,105.33,24,High,331.0,ibarra-suarez.com,True
O457174,C00289,P0028,5,18.71,2025-06-13,Delivered,Bank Transfer,Central,0.2,Outdoors Product 53,Outdoors,2025-04-10,34.28,S587,avilatiffany@nunez-stephens.net,2024-11-30,Female,West,Gold,74.84000000000002,24,Medium,64.0,nunez-stephens.net,False
O129661,C00449,P0006,3,20.46,2025-05-24,Delayed,Bank Transfer,West,0.0,Cleaning Product 16,Cleaning,2024-10-09,36.06,S980,briansmith@gmail.com,2024-10-28,Female,East,Silver,61.38,21,Medium,227.0,gmail.com,True
O807335,C00080,P0013,5,49.33,2025-05-25,Delayed,Credit Card,South,0.05,Cleaning Product 94,Cleaning,2025-06-17,36.52,S914,reedross@jones-holland.com,2025-05-31,Female,North,Bronze,234.31749999999997,21,High,-23.0,jones-holland.com,True
O114321,C00196,P0024,3,17.48,2025-06-12,Delayed,Bank Transfer,North,0.2,Storage Product 87,Storage,2025-02-24,26.33,S558,stanleynancy@anderson.org,2025-05-16,Female,South,Gold,41.952,24,Medium,108.0,anderson.org,True
O631979,C00123,P0027,4,46.22,2025-06-12,Delivered,Paypal,West,0.05,Outdoors Product 55,Outdoors,2024-09-21,23.05,S127,qhughes@hotmail.com,2024-09-03,Female,Central,Gold,175.636,24,High,264.0,hotmail.com,False
O260940,C00141,P0016,3,42.92,2025-06-12,Delayed,Paypal,South,0.2,Cleaning Product 53,Cleaning,2025-02-20,26.71,S715,mcdonaldcharles@gmail.com,2025-06-05,Female,Central,Gold,103.008,24,High,112.0,gmail.com,True
O421182,C00359,P0025,3,30.81,2025-06-12,Delayed,Paypal,West,0.0,Cleaning Product 84,Cleaning,2024-07-16,15.24,S503,sreid@arias.com,2024-08-29,Male,West,Gold,92.42999999999999,24,High,331.0,arias.com,True
O313696,C00369,P0030,1,45.12,2025-05-23,Delivered,Bank Transfer,Central,0.0,Cleaning Product 72,Cleaning,2025-04-04,9.77,S455,taylorkaren@yahoo.com,2025-06-27,Other,West,Bronze,45.12,21,High,49.0,yahoo.com,False
O228802,C00043,P0010,3,23.48,2025-05-24,Cancelled,Credit Card,Central,0.2,Cleaning Product 70,Cleaning,2024-08-14,17.72,S321,davenportbrandi@jordan.com,2024-11-24,Female,East,Silver,56.352000000000004,21,Medium,283.0,jordan.com,False
O534339,C00331,P0018,2,44.35,2025-06-11,Delayed,Credit Card,East,0.1,Storage Product 37,Storage,2024-07-18,6.08,S767,asmith@yahoo.com,2025-05-04,Female,West,Gold,79.83,24,High,328.0,yahoo.com,True
O777977,C00162,P0011,1,19.25,2025-06-11,Cancelled,Paypal,West,0.15,Kitchen Product 53,Kitchen,2025-03-25,11.08,S645,ohayes@morgan-chavez.biz,2025-04-15,Female,West,Silver,16.3625,24,Medium,78.0,morgan-chavez.biz,False
O590171,C00203,P0002,5,30.1,2025-06-11,Delayed,Credit Card,West,0.0,Cleaning Product 82,Cleaning,2024-08-18,34.23,S974,jeffrey51@santos.com,2025-06-27,Female,West,Gold,150.5,24,High,297.0,santos.com,True
O965377,C00410,P0023,1,21.01,2025-06-11,Delivered,Bank Transfer,West,0.0,Outdoors Product 32,Outdoors,2025-01-18,36.04,S907,kaufmandouglas@yahoo.com,2024-08-11,Female,North,Silver,21.01,24,Medium,144.0,yahoo.com,False
O737477,C00283,P0011,3,45.71,2025-05-22,Delayed,Paypal,Central,0.0,Kitchen Product 53,Kitchen,2025-03-25,11.08,S645,chavezwilliam@yahoo.com,2025-02-10,Female,East,Gold,137.13,21,High,58.0,yahoo.com,True
O454790,C00343,P0028,4,27.38,2025-05-23,Delayed,Paypal,South,0.0,Outdoors Product 53,Outdoors,2025-04-10,34.28,S587,ystephens@yahoo.com,2025-04-04,Other,East,Silver,109.52,21,Medium,43.0,yahoo.com,True
O855477,C00293,P0006,5,42.55,2025-06-10,Delayed,Paypal,South,0.2,Cleaning Product 16,Cleaning,2024-10-09,36.06,S980,taylorvictoria@cabrera.org,2024-11-06,Female,South,Silver,170.20000000000002,24,High,244.0,cabrera.org,True
O240005,C00370,P0005,3,34.73,2025-06-10,Cancelled,Credit Card,East,0.2,Personal Care Product 1,Personal Care,2024-10-20,31.1,S559,michelle22@thomas.com,2025-04-27,Female,East,Gold,83.352,24,High,233.0,thomas.com,False
O666035,C00037,P0002,2,41.63,2025-06-10,Delayed,Credit Card,East,0.0,Cleaning Product 82,Cleaning,2024-08-18,34.23,S974,williamanderson@ibarra-suarez.com,2024-10-24,Female,East,Gold,83.26,24,High,296.0,ibarra-suarez.com,True
O988924,C00419,P0016,4,39.81,2025-06-10,Cancelled,Credit Card,South,0.0,Cleaning Product 53,Cleaning,2025-02-20,26.71,S715,codygarcia@gmail.com,2024-08-22,Female,South,Bronze,159.24,24,High,110.0,gmail.com,False
O476426,C00458,P0011,2,8.23,2025-05-21,Delivered,Bank Transfer,Central,0.05,Kitchen Product 53,Kitchen,2025-03-25,11.08,S645,mcneilryan@hotmail.com,2024-09-01,Other,North,Gold,15.637,21,Low,57.0,hotmail.com,False
O584883,C00241,P0001,5,37.66,2025-05-22,Cancelled,Bank Transfer,North,0.0,Storage Product 39,Storage,2025-03-11,15.88,S339,jessica56@gmail.com,2025-04-27,Female,West,Gold,188.29999999999998,21,High,72.0,gmail.com,False
O899171,C00478,P0021,3,44.46,2025-06-09,Delayed,Credit Card,West,0.2,Kitchen Product 70,Kitchen,2024-09-28,20.23,S643,stephen37@yahoo.com,2025-03-25,Female,South,Gold,106.70400000000001,24,High,254.0,yahoo.com,True
O797932,C00096,P0003,2,25.2,2025-06-09,Delayed,Bank Transfer,East,0.2,Cleaning Product 85,Cleaning,2024-07-15,7.92,S745,heidi27@salas.com,2025-01-04,Other,South,Gold,40.32,24,Medium,329.0,salas.com,True
O633614,C00126,P0017,2,28.27,2025-06-09,Delayed,Credit Card,Central,0.15,Personal Care Product 11,Personal Care,2024-12-16,16.46,S594,matthew61@yahoo.com,2025-06-02,Female,West,Silver,48.059,24,Medium,175.0,yahoo.com,True
O458385,C00483,P0012,5,13.18,2025-06-09,Delayed,Credit Card,Central,0.0,Cleaning Product 29,Cleaning,2025-04-19,14.67,S481,jordan66@yahoo.com,2025-04-18,Female,East,Gold,65.9,24,Low,51.0,yahoo.com,True
O230317,C00065,P0002,3,33.31,2025-05-20,Cancelled,Credit Card,North,0.0,Cleaning Product 82,Cleaning,2024-08-18,34.23,S974,juliawells@yahoo.com,2025-04-23,Male,North,Gold,99.93,21,High,275.0,yahoo.com,False
O651929,C00210,P0028,4,39.45,2025-05-21,Delayed,Credit Card,South,0.2,Outdoors Product 53,Outdoors,2025-04-10,34.28,S587,jon05@gmail.com,2024-11-16,Female,North,Silver,126.24000000000001,21,High,41.0,gmail.com,True
O185950,C00397,P0030,1,11.19,2025-06-08,Cancelled,Credit Card,West,0.2,Cleaning Product 72,Cleaning,2025-04-04,9.77,S455,jacquelinemartin@mills-logan.com,2024-09-08,Female,North,Silver,8.952,23,Low,65.0,mills-logan.com,False
O718106,C00383,P0022,1,13.5,2025-06-08,Delayed,Paypal,North,0.2,Cleaning Product 86,Cleaning,2024-10-04,19.77,S924,patrickcross@garcia.com,2024-08-28,Female,North,Gold,10.8,23,Low,247.0,garcia.com,True
O861159,C00004,P0012,4,39.85,2025-06-08,Delivered,Paypal,Central,0.15,Cleaning Product 29,Cleaning,2025-04-19,14.67,S481,yherrera@arnold.org,2025-06-14,Female,Central,Gold,135.49,23,High,50.0,arnold.org,False
O178190,C00247,P0010,5,11.37,2025-06-08,Delivered,Paypal,North,0.0,Cleaning Product 70,Cleaning,2024-08-14,17.72,S321,jordannicole@diaz.com,2025-02-12,Female,East,Silver,56.849999999999994,23,Low,298.0,diaz.com,False
O846562,C00319,P0004,1,17.34,2025-05-19,Delayed,Bank Transfer,East,0.0,Kitchen Product 82,Kitchen,2025-04-19,9.13,S589,ebennett@gmail.com,2025-03-10,Male,West,Gold,17.34,21,Medium,30.0,gmail.com,True
O313527,C00071,P0030,1,13.36,2025-05-20,Cancelled,Credit Card,East,0.05,Cleaning Product 72,Cleaning,2025-04-04,9.77,S455,brobinson@johnson-rogers.biz,2025-04-13,Male,Central,Gold,12.691999999999998,21,Low,46.0,johnson-rogers.biz,False
O926336,C00043,P0002,4,8.21,2025-06-07,Delivered,Bank Transfer,Central,0.15,Cleaning Product 82,Cleaning,2024-08-18,34.23,S974,davenportbrandi@jordan.com,2024-11-24,Female,East,Silver,27.914,23,Low,293.0,jordan.com,False
O378606,C00160,P0024,3,12.16,2025-06-07,Cancelled,Paypal,West,0.0,Storage Product 87,Storage,2025-02-24,26.33,S558,joshuaschultz@joseph.com,2024-12-29,Other,Central,Gold,36.480000000000004,23,Low,103.0,joseph.com,False
O803592,C00344,P0024,4,41.04,2025-06-07,Delivered,Bank Transfer,Central,0.0,Storage Product 87,Storage,2025-02-24,26.33,S558,mackdiane@jackson-salazar.org,2025-03-13,Female,West,Gold,164.16,23,High,103.0,jackson-salazar.org,False
O929307,C00363,P0020,1,26.91,2025-06-07,Delayed,Credit Card,East,0.05,Cleaning Product 40,Cleaning,2024-08-11,30.27,S492,antonio38@jackson-ellis.info,2025-02-04,Male,West,Gold,25.5645,23,Medium,300.0,jackson-ellis.info,True
O233955,C00318,P0019,3,8.5,2025-05-18,Delayed,Paypal,Central,0.0,Kitchen Product 42,Kitchen,2024-07-17,30.3,S993,kevinclayton@valdez.com,2024-08-11,Female,West,Gold,25.5,20,Low,305.0,valdez.com,True
